Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
8444	0	-65.16886	-69.81379	4.644932	0.003203396
8445	1	-65.50622	-70.17352	4.667301	0.003132533
8446	0	-64.41626	-68.89126	4.475003	0.003796728
8447	1	-64.36559	-68.91443	4.548846	0.00352647
8448	0	-64.32351	-68.85167	4.528159	0.003600182
8449	1	-65.19762	-69.58264	4.385019	0.004154216
8450	0	-64.9681	-69.59743	4.629331	0.003253762
8451	1	-64.3291	-68.83395	4.504846	0.003685098
8452	0	-64.59468	-69.186	4.591317	0.003379832
8453	1	-64.31925	-68.84001	4.520755	0.003626936
8454	0	-64.57673	-69.02385	4.447115	0.003904101
8455	1	-64.80541	-69.22526	4.419847	0.004012026
8456	0	-64.57673	-69.02385	4.447115	0.003904101
8457	1	-65.46023	-69.82608	4.365844	0.004234645
8458	0	-65.20812	-69.85587	4.647749	0.003194383
8459	1	-64.76586	-69.18988	4.424024	0.003995302
8460	0	-65.24902	-69.63009	4.381071	0.00417065
8461	1	-64.69064	-69.29347	4.602825	0.003341159
8462	0	-64.35187	-68.89592	4.544058	0.003543392
8463	1	-66.48274	-71.20028	4.717537	0.002979054
8464	0	-65.38491	-70.0446	4.659695	0.003156449
8465	1	-65.36857	-69.74084	4.372271	0.004207513
8466	0	-64.32257	-68.83316	4.510596	0.00366397
8467	1	-64.31996	-68.84298	4.523024	0.003618714
8468	0	-64.84473	-69.26059	4.415854	0.004028077
8469	1	-64.84046	-69.25674	4.416281	0.004026357
8470	0	-64.42885	-68.99365	4.564797	0.003470663
8471	1	-64.84457	-69.26044	4.415871	0.00402801
8472	0	-64.32078	-68.84542	4.524641	0.003612869
8473	1	-64.46923	-69.04175	4.572514	0.003443983
8474	0	-64.92454	-69.55017	4.625627	0.003265836
8475	1	-65.91098	-70.60107	4.690084	0.003061973
8476	0	-64.4705	-69.04324	4.572738	0.003443213
8477	1	-66.72639	-71.45444	4.728045	0.002947913
8478	0	-65.73319	-70.41369	4.680505	0.003091445
8479	1	-64.32463	-68.8539	4.529266	0.003596199
8480	0	-64.42036	-68.89444	4.474082	0.003800229
8481	1	-64.8149	-69.23377	4.418869	0.00401595
8482	0	-64.421	-68.98414	4.563137	0.003476431
8483	1	-64.34589	-68.8418	4.495904	0.003718198
8484	0	-64.59321	-69.03804	4.444829	0.003913038
8485	1	-64.33696	-68.83709	4.500127	0.003702529
8486	0	-64.77309	-69.19634	4.423247	0.003998406
8487	1	-64.31909	-68.83731	4.518217	0.003636151
8488	0	-64.32629	-68.83327	4.506978	0.003677248
8489	1	-64.76809	-69.19188	4.423783	0.003996265
8490	0	-64.42609	-68.99032	4.564221	0.003472664
8491	1	-64.32394	-68.85255	4.528604	0.00359858
8492	0	-64.4349	-69.00094	4.566036	0.003466368
8493	1	-64.98527	-69.38792	4.402647	0.004081629
8494	0	-64.35555	-68.90098	4.545429	0.00353854
8495	1	-64.45554	-68.92236	4.466818	0.003827931
8496	0	-64.87013	-69.49093	4.620801	0.003281637
8497	1	-64.31926	-68.8362	4.516941	0.003640797
8498	0	-64.56885	-69.01708	4.448235	0.003899732
8499	1	-64.9092	-69.3188	4.409609	0.004053312
8500	0	-65.73255	-70.08062	4.348069	0.004310585
8501	1	-65.10797	-69.74839	4.640424	0.003217867
8502	0	-64.34669	-68.84225	4.495566	0.003719455
8503	1	-65.12187	-69.51292	4.391045	0.004129258
8504	0	-64.78821	-69.40125	4.613043	0.003307193
8505	1	-65.01195	-69.41225	4.400297	0.004091229
8506	0	-64.45597	-69.02608	4.570111	0.003452271
8507	1	-64.3393	-68.87797	4.538672	0.003562531
8508	0	-64.70053	-69.30445	4.60392	0.003337505
8509	1	-64.32276	-68.8501	4.527339	0.003603135
8510	0	-64.64335	-69.24073	4.597373	0.003359425
8511	1	-64.49062	-68.95107	4.46045	0.003852388
8512	0	-67.53496	-71.79242	4.257461	0.0047194
8513	1	-64.67339	-69.10794	4.434552	0.003953458
8514	0	-64.32643	-68.83329	4.506859	0.003677685
8515	1	-65.58824	-69.9455	4.357264	0.004271131
8516	0	-65.32344	-69.97911	4.655668	0.003169185
8517	1	-64.41389	-68.88943	4.475545	0.003794671
8518	0	-65.56649	-69.92518	4.358692	0.004265037
8519	1	-64.45906	-69.02975	4.570682	0.0034503
8520	0	-64.52272	-68.97788	4.455162	0.003872812
8521	1	-64.42703	-68.99145	4.564417	0.003471983
8522	0	-64.35224	-68.89644	4.544201	0.003542888
8523	1	-65.76735	-70.11327	4.345919	0.004319862
8524	0	-64.50954	-68.96682	4.457281	0.003864616
8525	1	-64.71219	-69.31738	4.605191	0.003333264
8526	0	-64.64008	-69.07874	4.438669	0.003937218
8527	1	-64.58329	-69.17312	4.589822	0.003384889
8528	0	-64.81856	-69.43456	4.615993	0.00329745
8529	1	-64.7491	-69.17495	4.425847	0.003988024
8530	0	-64.32548	-68.83314	4.507669	0.00367471
8531	1	-64.47773	-69.05172	4.573997	0.003438882
8532	0	-64.32466	-68.85396	4.529298	0.003596084
8533	1	-64.33812	-68.83765	4.499525	0.003704758
8534	0	-65.09559	-69.73508	4.639486	0.003220886
8535	1	-65.10358	-69.49612	4.392541	0.004123088
8536	0	-64.60235	-69.19466	4.592305	0.003376493
8537	1	-64.80118	-69.22147	4.420285	0.004010267
8538	0	-64.50546	-69.08403	4.578574	0.003423175
8539	1	-64.3899	-68.94571	4.555815	0.00350198
8540	0	-64.90199	-69.52564	4.623655	0.003272283
8541	1	-68.55227	-72.76929	4.217017	0.004914187
8542	0	-64.46552	-68.93045	4.464932	0.003835159
8543	1	-64.43086	-68.90266	4.471799	0.003808913
8544	0	-66.01322	-70.3446	4.331374	0.004383158
8545	1	-65.83667	-70.17838	4.341708	0.004338093
8546	0	-64.56382	-69.01278	4.448958	0.003896915
8547	1	-64.58894	-69.17951	4.590567	0.003382368
8548	0	-66.36747	-70.67953	4.312057	0.004468647
8549	1	-64.9564	-69.58475	4.628349	0.003256958
8550	0	-64.50571	-68.96362	4.457909	0.00386219
8551	1	-65.30416	-69.95854	4.654379	0.003173276
8552	0	-64.45486	-69.02477	4.569905	0.003452981
8553	1	-66.75263	-71.04538	4.292751	0.00455576
8554	0	-65.33149	-69.98769	4.656203	0.003167493
8555	1	-64.71567	-69.14526	4.429591	0.00397312
8556	0	-64.9841	-69.61476	4.630659	0.003249443
8557	1	-64.5335	-68.98698	4.45348	0.003879333
8558	0	-64.36416	-68.85322	4.48906	0.003743732
8559	1	-64.48567	-69.06102	4.575347	0.003434241
8560	0	-64.77947	-69.39165	4.612176	0.003310064
8561	1	-64.36643	-68.85475	4.488314	0.003746525
8562	0	-64.3407	-68.88004	4.539342	0.003560143
8563	1	-64.50845	-69.08749	4.579047	0.003421559
8564	0	-65.39803	-70.05857	4.660539	0.003153787
8565	1	-66.15159	-70.47522	4.323623	0.004417263
8566	0	-64.42084	-68.89481	4.473973	0.00380064
8567	1	-64.7395	-69.3476	4.608095	0.003323598
8568	0	-65.25538	-69.63597	4.38059	0.004172659
8569	1	-65.20057	-69.58536	4.384789	0.004155171
8570	0	-64.37267	-68.9237	4.551034	0.003518761
8571	1	-64.35545	-68.90084	4.545392	0.003538669
8572	0	-64.32857	-68.83379	4.505225	0.003683702
8573	1	-64.59634	-69.04074	4.444403	0.003914705
8574	0	-64.52717	-68.98163	4.454463	0.003875521
8575	1	-64.48792	-68.94883	4.460916	0.003850593
8576	0	-64.85572	-69.27048	4.414765	0.004032466
8577	1	-64.49494	-69.07182	4.576881	0.003428976
8578	0	-65.70058	-70.37926	4.67868	0.003097091
8579	1	-64.59859	-69.04268	4.444098	0.003915901
8580	0	-64.84901	-69.46788	4.618862	0.003288006
8581	1	-66.01981	-70.71548	4.69567	0.003044916
8582	0	-64.55913	-69.00877	4.449639	0.003894261
8583	1	-64.92913	-69.33687	4.407745	0.004060875
8584	0	-66.24618	-70.56467	4.318481	0.004440034
8585	1	-67.34737	-72.09986	4.752489	0.00287673
8586	0	-64.49831	-69.07574	4.577429	0.003427097
8587	1	-65.27136	-69.65075	4.379387	0.004177679
8588	0	-65.09187	-69.48538	4.393507	0.004119106
8589	1	-64.36751	-68.85548	4.487967	0.003747826
8590	0	-66.71087	-71.43826	4.727393	0.002949837
8591	1	-64.51067	-68.96777	4.457095	0.003865332
8592	0	-64.42591	-68.9901	4.564183	0.003472797
8593	1	-64.52366	-68.97867	4.455014	0.003873385
8594	0	-64.90258	-69.31282	4.410233	0.00405078
8595	1	-64.87444	-69.28737	4.412933	0.00403986
8596	0	-64.37281	-68.92389	4.551077	0.003518611
8597	1	-64.48444	-68.94596	4.461522	0.00384826
8598	0	-64.31907	-68.83814	4.519066	0.003633065
8599	1	-64.3631	-68.91114	4.548038	0.003529318
8600	0	-64.40449	-68.88225	4.477764	0.00378626
8601	1	-64.47024	-69.04293	4.572692	0.003443372
8602	0	-64.59227	-69.18327	4.591003	0.003380895
8603	1	-64.79089	-69.4042	4.613307	0.003306319
8604	0	-64.72872	-69.15683	4.428113	0.003979
8605	1	-64.34278	-68.84006	4.497284	0.00371307
8606	0	-64.5069	-68.96461	4.457714	0.003862944
8607	1	-64.56058	-69.01001	4.449427	0.003895087
8608	0	-64.97295	-69.37669	4.403748	0.004077137
8609	1	-64.58758	-69.03318	4.445602	0.003910013
8610	0	-64.44248	-68.91187	4.469393	0.00381809
8611	1	-64.48626	-69.06171	4.575447	0.003433899
8612	0	-64.63057	-69.2264	4.595831	0.00336461
8613	1	-64.32193	-68.83332	4.511396	0.00366104
8614	0	-65.17513	-69.82052	4.645386	0.003201939
8615	1	-64.91407	-69.32322	4.40915	0.004055172
8616	0	-65.29021	-69.94365	4.653437	0.003176264
8617	1	-64.34781	-68.84291	4.495093	0.003721214
8618	0	-64.63181	-69.07153	4.439721	0.003933075
8619	1	-64.86545	-69.27926	4.413809	0.004036323
8620	0	-66.4346	-70.74318	4.308578	0.00448422
8621	1	-64.95638	-69.58473	4.628348	0.003256964
8622	0	-64.73748	-69.16462	4.427132	0.003982905
8623	1	-64.40869	-68.96909	4.560397	0.003485969
8624	0	-64.6232	-69.06404	4.440832	0.003928708
8625	1	-64.34768	-68.89009	4.542404	0.003549259
8626	0	-64.39772	-68.95551	4.55779	0.00349507
8627	1	-64.4984	-69.07585	4.577445	0.003427044
8628	0	-64.66654	-69.10193	4.435383	0.003950177
8629	1	-66.23731	-70.9436	4.706292	0.003012742
8630	0	-64.54083	-69.12477	4.583936	0.003404871
8631	1	-64.64001	-69.23698	4.596973	0.003360771
8632	0	-65.05386	-69.45055	4.396692	0.004106008
8633	1	-64.3193	-68.84028	4.520977	0.003626128
8634	0	-66.85542	-71.14326	4.287843	0.004578175
8635	1	-65.73411	-70.41467	4.680556	0.003091286
8636	0	-64.33024	-68.83431	4.504071	0.003687953
8637	1	-64.3363	-68.87345	4.537148	0.003567965
8638	0	-64.68168	-69.11523	4.433559	0.003957389
8639	1	-68.22393	-73.00669	4.782763	0.002790945
8640	0	-64.39361	-68.95038	4.556766	0.003498651
8641	1	-65.14374	-69.53302	4.389279	0.004136559
8642	0	-64.52426	-68.97918	4.45492	0.003873749
8643	1	-64.72931	-69.33633	4.607023	0.003327164
8644	0	-66.93698	-71.221	4.284013	0.00459574
8645	1	-66.09542	-70.79486	4.69944	0.003033458
8646	0	-64.43067	-68.90251	4.47184	0.003808759
8647	1	-65.30679	-69.96134	4.654555	0.003172716
8648	0	-64.98028	-69.61063	4.630344	0.003250468
8649	1	-65.29157	-69.9451	4.653529	0.003175973
8650	0	-65.30894	-69.96364	4.654699	0.003172258
8651	1	-64.68156	-69.28337	4.601807	0.003344563
8652	0	-66.51033	-70.81505	4.304714	0.004501582
8653	1	-64.34391	-68.84068	4.496774	0.003714965
8654	0	-65.68678	-70.03772	4.350936	0.004298248
8655	1	-64.39939	-68.95759	4.558197	0.003493646
8656	0	-64.32005	-68.83455	4.514502	0.003649686
8657	1	-67.059	-71.33739	4.278386	0.004621676
8658	0	-64.32063	-68.83398	4.513351	0.00365389
8659	1	-64.76405	-69.37467	4.610624	0.003315204
8660	0	-65.43398	-69.80164	4.367658	0.004226967
8661	1	-64.39417	-68.95108	4.556907	0.003498156
8662	0	-64.35088	-68.84473	4.493853	0.00372583
8663	1	-64.77761	-69.20037	4.422765	0.004000335
8664	0	-64.32024	-68.84388	4.523642	0.003616478
8665	1	-64.61623	-69.21029	4.59406	0.003370572
8666	0	-64.83182	-69.24897	4.417149	0.004022863
8667	1	-64.33529	-68.83632	4.501026	0.003699202
8668	0	-64.98207	-69.61256	4.630492	0.003249988
8669	1	-64.68755	-69.12041	4.432861	0.003960152
8670	0	-64.7704	-69.19394	4.423535	0.003997256
8671	1	-64.52824	-69.11032	4.582081	0.003411194
8672	0	-64.45819	-68.9245	4.466312	0.003829871
8673	1	-64.45111	-69.02031	4.5692	0.003455416
8674	0	-64.35979	-68.85034	4.490547	0.00373817
8675	1	-64.44453	-69.01247	4.567941	0.003459769
8676	0	-64.32016	-68.84362	4.523467	0.003617113
8677	1	-64.836	-69.25273	4.416728	0.004024558
8678	0	-64.77638	-69.38825	4.611867	0.003311085
8679	1	-64.36914	-68.91911	4.549964	0.003522528
8680	0	-64.33449	-68.83596	4.501473	0.00369755
8681	1	-64.8716	-69.49253	4.620934	0.003281198
8682	0	-64.34471	-68.84113	4.49642	0.00371628
8683	1	-64.90083	-69.31123	4.4104	0.004050107
8684	0	-64.59585	-69.04032	4.444469	0.003914447
8685	1	-64.91412	-69.53884	4.624721	0.003268797
8686	0	-64.34978	-68.84407	4.494289	0.003724206
8687	1	-64.92138	-69.32985	4.408465	0.004057949
8688	0	-67.45525	-72.2117	4.75645	0.002865356
8689	1	-64.33578	-68.83654	4.500757	0.003700196
8690	0	-64.89704	-69.52025	4.623217	0.003273717
8691	1	-64.72605	-69.15446	4.428413	0.003977806
8692	0	-64.32725	-68.85873	4.531475	0.003588261
8693	1	-64.39266	-68.8734	4.480734	0.003775033
8694	0	-64.88028	-69.502	4.62172	0.003278623
8695	1	-65.62364	-70.29792	4.674283	0.003110738
8696	0	-64.40589	-68.96564	4.559747	0.003488236
8697	1	-64.36611	-68.85453	4.488418	0.003746135
8698	0	-65.09507	-69.48831	4.393242	0.004120196
8699	1	-64.99577	-69.62739	4.631618	0.00324633
8700	0	-64.34654	-68.88847	4.541932	0.003550936
8701	1	-64.53079	-69.11325	4.582461	0.003409897
8702	0	-64.52477	-69.10633	4.58156	0.003412969
8703	1	-64.40935	-68.9699	4.560548	0.003485441
8704	0	-64.49412	-69.07087	4.576749	0.003429431
8705	1	-64.95924	-69.36423	4.404984	0.004072102
8706	0	-65.16353	-69.80808	4.644544	0.003204637
8707	1	-64.40957	-68.97017	4.560598	0.003485269
8708	0	-65.28635	-69.93953	4.653176	0.003177095
8709	1	-64.32043	-68.83414	4.513714	0.003652563
8710	0	-64.31919	-68.83958	4.520387	0.00362827
8711	1	-64.90424	-69.52809	4.623854	0.003271633
8712	0	-64.3368	-68.8742	4.537408	0.003567035
8713	1	-64.93628	-69.34337	4.407083	0.004063563
8714	0	-64.32036	-68.84425	4.523884	0.003615606
8715	1	-64.48335	-68.94506	4.461714	0.003847522
8716	0	-66.63898	-70.93727	4.29829	0.004530596
8717	1	-65.52961	-70.19833	4.66872	0.003128093
8718	0	-64.58371	-69.17359	4.589877	0.003384702
8719	1	-64.80333	-69.41785	4.614525	0.003302298
8720	0	-64.32281	-68.83313	4.510316	0.003664996
8721	1	-65.89797	-70.58737	4.689402	0.00306406
8722	0	-64.5432	-68.9952	4.452002	0.003885071
8723	1	-64.35402	-68.84666	4.492642	0.003730348
8724	0	-64.36341	-68.91155	4.54814	0.00352896
8725	1	-64.35402	-68.84666	4.492642	0.003730348
8726	0	-65.10198	-69.49465	4.392672	0.004122545
8727	1	-64.44449	-69.01242	4.567933	0.003459796
8728	0	-65.20301	-69.8504	4.647386	0.003195543
8729	1	-64.32462	-68.85388	4.529258	0.003596226
8730	0	-64.48249	-68.94435	4.461864	0.003846944
8731	1	-64.55667	-69.14286	4.586193	0.003397194
8732	0	-64.67249	-69.10716	4.434661	0.00395303
8733	1	-64.63975	-69.07846	4.43871	0.003937055
8734	0	-64.45954	-68.92559	4.466056	0.003830852
8735	1	-64.31988	-68.84273	4.522845	0.003619363
8736	0	-65.85773	-70.19818	4.340447	0.004343568
8737	1	-64.943	-69.34946	4.406465	0.004066073
8738	0	-64.32145	-68.8335	4.512049	0.003658648
8739	1	-64.63438	-69.23067	4.596294	0.003363054
8740	0	-67.33471	-72.08673	4.752019	0.002878082
8741	1	-64.3221	-68.84865	4.526548	0.003605987
8742	0	-64.31909	-68.8385	4.51941	0.003631817
8743	1	-64.32447	-68.85358	4.529111	0.003596754
8744	0	-65.13162	-69.52187	4.390255	0.004132522
8745	1	-64.63786	-69.23458	4.596714	0.003361639
8746	0	-64.34722	-68.84256	4.495342	0.003720287
8747	1	-64.54505	-68.99677	4.451723	0.003886152
8748	0	-64.35101	-68.89473	4.543728	0.003544564
8749	1	-64.35926	-68.85	4.490733	0.003737473
8750	0	-64.81676	-69.43258	4.615821	0.003298019
8751	1	-64.47824	-69.05232	4.574085	0.003438579
8752	0	-64.32168	-68.83341	4.511726	0.00365983
8753	1	-64.92482	-69.33296	4.408146	0.004059247
8754	0	-64.68918	-69.12185	4.432668	0.003960915
8755	1	-64.3502	-68.89361	4.543412	0.003545683
8756	0	-65.02698	-69.66111	4.634139	0.003238157
8757	1	-64.40318	-68.96228	4.559107	0.003490468
8758	0	-65.82256	-70.50795	4.685394	0.003076365
8759	1	-64.85763	-69.27221	4.414576	0.004033228
8760	0	-64.53645	-68.98948	4.453026	0.003881093
8761	1	-65.36931	-69.74153	4.372218	0.004207735
8762	0	-66.10797	-70.43401	4.326036	0.004406617
8763	1	-64.76346	-69.18774	4.424283	0.003994268
8764	0	-65.13683	-69.77941	4.642583	0.003210929
8765	1	-64.33066	-68.83445	4.503793	0.003688979
8766	0	-64.32297	-68.85056	4.527584	0.003602252
8767	1	-66.0385	-70.36843	4.329936	0.004389462
8768	0	-64.32133	-68.83355	4.512215	0.003658042
8769	1	-64.76523	-69.18932	4.424091	0.003995033
8770	0	-64.47132	-69.0442	4.572882	0.003442717
8771	1	-64.9159	-69.54078	4.624876	0.003268289
8772	0	-64.47835	-68.94094	4.462598	0.003844121
8773	1	-64.52944	-68.98355	4.454109	0.003876893
8774	0	-64.32176	-68.84787	4.526108	0.003607571
8775	1	-64.34599	-68.88769	4.5417	0.003551759
8776	0	-64.42653	-68.99085	4.564313	0.003472343
8777	1	-64.3191	-68.8387	4.519603	0.003631114
8778	0	-64.58401	-69.03011	4.446097	0.00390808
8779	1	-64.58264	-69.17238	4.589736	0.003385181
8780	0	-64.34274	-68.84004	4.497303	0.003712998
8781	1	-64.9987	-69.40016	4.401459	0.004086481
8782	0	-64.43828	-68.90853	4.47025	0.003814819
8783	1	-64.31939	-68.83576	4.516365	0.003642894
8784	0	-65.19567	-69.58084	4.385171	0.004153584
8785	1	-64.363	-68.91101	4.548005	0.003529436
8786	0	-64.67748	-69.11154	4.43406	0.003955405
8787	1	-64.98958	-69.39185	4.402264	0.004083191
8788	0	-64.38016	-68.93335	4.553196	0.003511164
8789	1	-64.61497	-69.05688	4.441909	0.00392448
8790	0	-64.60752	-69.20048	4.592964	0.003374271
8791	1	-64.79692	-69.21765	4.420729	0.004008488
8792	0	-64.8725	-69.28562	4.413121	0.004039099
8793	1	-65.48021	-69.84469	4.364475	0.004240442
8794	0	-65.41403	-70.07559	4.661561	0.003150566
8795	1	-64.39256	-68.87332	4.480761	0.003774932
8796	0	-64.8378	-69.45562	4.617816	0.003291446
8797	1	-64.64396	-69.08214	4.438178	0.003939149
8798	0	-64.34557	-68.84161	4.496046	0.003717671
8799	1	-64.77933	-69.39149	4.612161	0.003310111
8800	0	-64.42448	-68.89765	4.473172	0.003803687
8801	1	-67.78062	-72.54859	4.767972	0.002832532
8802	0	-64.42806	-68.90045	4.472397	0.003806637
8803	1	-64.92079	-69.54609	4.625302	0.003266899
8804	0	-67.55624	-72.31633	4.760093	0.002854938
8805	1	-64.4675	-69.03971	4.572207	0.003445043
8806	0	-64.56621	-69.01483	4.448613	0.003898259
8807	1	-64.34419	-68.88512	4.540926	0.003554508
8808	0	-64.39387	-68.87429	4.480419	0.00377622
8809	1	-64.6288	-69.22441	4.595614	0.003365341
8810	0	-64.36999	-68.85717	4.487182	0.003750768
8811	1	-66.03289	-70.36315	4.330254	0.004388068
8812	0	-64.51915	-69.09986	4.580707	0.003415883
8813	1	-64.4522	-68.91966	4.467466	0.003825454
8814	0	-64.31907	-68.83774	4.518671	0.003634501
8815	1	-64.51428	-69.09424	4.579957	0.003418445
8816	0	-64.52131	-68.9767	4.455385	0.003871947
8817	1	-64.37261	-68.85898	4.486372	0.003753807
8818	0	-64.32928	-68.86223	4.53295	0.003582975
8819	1	-64.44868	-68.91684	4.468155	0.003822819
8820	0	-64.33381	-68.83567	4.501862	0.00369611
8821	1	-64.39988	-68.95819	4.558316	0.003493232
8822	0	-64.3199	-68.84279	4.522892	0.003619191
8823	1	-64.53937	-69.12309	4.583723	0.003405595
8824	0	-64.3199	-68.84279	4.522892	0.003619191
8825	1	-65.6978	-70.04804	4.350242	0.004301232
8826	0	-64.3199	-68.84279	4.522892	0.003619191
8827	1	-65.76513	-70.11118	4.346056	0.004319272
8828	0	-64.43158	-68.90323	4.471646	0.003809496
8829	1	-64.33338	-68.86891	4.535533	0.003573732
8830	0	-65.71133	-70.39061	4.679284	0.003095221
8831	1	-65.39242	-70.0526	4.660179	0.003154923
8832	0	-64.32974	-68.83415	4.504402	0.003686733
8833	1	-64.32051	-68.83408	4.513566	0.003653105
8834	0	-64.38399	-68.86705	4.483066	0.003766238
8835	1	-64.89763	-69.30833	4.410704	0.004048873
8836	0	-64.34777	-68.84288	4.49511	0.003721151
8837	1	-64.72178	-69.328	4.606222	0.003329828
8838	0	-65.55413	-69.91364	4.359509	0.004261556
8839	1	-64.3729	-68.92401	4.551104	0.003518515
8840	0	-64.5486	-69.13366	4.585054	0.003401067
8841	1	-64.64632	-69.0842	4.437881	0.003940319
8842	0	-64.55564	-69.00579	4.45015	0.003892272
8843	1	-64.5838	-69.02993	4.446126	0.003907966
8844	0	-64.44135	-68.91097	4.469621	0.003817218
8845	1	-64.34494	-68.88619	4.541252	0.003553351
8846	0	-65.17507	-69.56186	4.386786	0.004146883
8847	1	-64.31923	-68.83635	4.517122	0.003640135
8848	0	-64.51903	-69.09972	4.580689	0.003415946
8849	1	-64.32635	-68.8571	4.530759	0.003590833
8850	0	-65.14095	-69.78384	4.642888	0.00320995
8851	1	-64.53411	-69.11706	4.582952	0.003408222
8852	0	-64.36792	-68.9175	4.549584	0.003523867
8853	1	-64.45158	-68.91917	4.467585	0.003824998
8854	0	-64.55541	-69.14143	4.586017	0.003397793
8855	1	-64.49015	-68.95068	4.46053	0.003852077
8856	0	-64.31919	-68.83655	4.517359	0.003639272
8857	1	-64.81426	-69.23319	4.418935	0.004015683
8858	0	-64.98503	-69.3877	4.402669	0.00408154
8859	1	-64.34112	-68.88066	4.539538	0.003559445
8860	0	-64.48679	-68.9479	4.461112	0.003849838
8861	1	-64.32808	-68.83366	4.505582	0.003682388
8862	0	-64.55537	-69.00556	4.450189	0.003892121
8863	1	-64.86265	-69.27674	4.414082	0.004035219
8864	0	-64.38204	-68.86565	4.483611	0.003764189
8865	1	-64.82456	-69.44113	4.616565	0.003295565
8866	0	-64.42878	-68.99356	4.564782	0.003470715
8867	1	-64.34366	-68.84054	4.496884	0.003714554
8868	0	-64.32795	-68.85995	4.532003	0.003586367
8869	1	-64.3222	-68.84888	4.526678	0.003605518
8870	0	-64.67992	-69.28154	4.601622	0.003345182
8871	1	-64.83017	-69.24748	4.417315	0.004022194
8872	0	-66.05929	-70.75694	4.697649	0.003038895
8873	1	-64.37405	-68.92549	4.551443	0.003517322
8874	0	-64.52695	-69.10883	4.581887	0.003411854
8875	1	-64.38127	-68.8651	4.483828	0.00376337
8876	0	-64.33256	-68.86761	4.53505	0.003575458
8877	1	-64.32317	-68.85097	4.527801	0.003601469
8878	0	-65.45075	-69.81724	4.366497	0.004231878
8879	1	-66.49185	-70.7975	4.305652	0.004497364
8880	0	-64.67856	-69.28003	4.601468	0.003345695
8881	1	-64.33433	-68.8359	4.501562	0.003697217
8882	0	-64.37142	-68.85816	4.486737	0.003752437
8883	1	-64.85972	-69.47957	4.61985	0.003284759
8884	0	-65.23532	-69.61744	4.382112	0.004166309
8885	1	-64.53767	-68.99051	4.452841	0.003881813
8886	0	-64.97037	-69.37435	4.403979	0.004076194
8887	1	-64.98207	-69.61256	4.630492	0.003249988
8888	0	-64.49296	-68.95301	4.460049	0.003853933
8889	1	-64.33167	-68.83482	4.503145	0.003691369
8890	0	-65.09865	-69.4916	4.392946	0.004121416
8891	1	-64.92984	-69.33752	4.407679	0.004061141
